time,2012 Denmark_HH80_SP400
03/08/2012 14.00,0.0573
03/08/2012 15.00,0.0767
03/08/2012 16.00,0.1095
03/08/2012 17.00,0.0528
03/08/2012 18.00,0.0439
03/08/2012 19.00,0.0459
03/08/2012 20.00,0.0553
03/08/2012 21.00,0.0455
03/08/2012 22.00,0.0278
03/08/2012 23.00,0.0251
04/08/2012 00.00,0.0519
04/08/2012 01.00,0.0573
04/08/2012 02.00,0.0866
04/08/2012 03.00,0.0767
04/08/2012 04.00,0.0732
04/08/2012 05.00,0.0799
04/08/2012 06.00,0.0849
04/08/2012 07.00,0.0529
04/08/2012 08.00,0.0615
04/08/2012 09.00,0.1111
04/08/2012 10.00,0.0913
04/08/2012 11.00,0.1342
04/08/2012 12.00,0.1413
04/08/2012 13.00,0.293
04/08/2012 14.00,0.2841
04/08/2012 15.00,0.3464
04/08/2012 16.00,0.3007
04/08/2012 17.00,0.2242
04/08/2012 18.00,0.2004
04/08/2012 19.00,0.2158
04/08/2012 20.00,0.25
04/08/2012 21.00,0.3368
04/08/2012 22.00,0.3856
04/08/2012 23.00,0.3755
05/08/2012 00.00,0.0026
05/08/2012 01.00,0.0011
05/08/2012 02.00,0.0016
05/08/2012 03.00,0.0017
05/08/2012 04.00,0.0013
05/08/2012 05.00,0.0001
05/08/2012 06.00,0
05/08/2012 07.00,0
05/08/2012 08.00,0
05/08/2012 09.00,0
05/08/2012 10.00,0
05/08/2012 11.00,0
05/08/2012 12.00,0.0001
05/08/2012 13.00,0
05/08/2012 14.00,0
05/08/2012 15.00,0
05/08/2012 16.00,0
05/08/2012 17.00,0.0001
05/08/2012 18.00,0.0001
05/08/2012 19.00,0
05/08/2012 20.00,0.0001
05/08/2012 21.00,0.0001
05/08/2012 22.00,0.029
05/08/2012 23.00,0.0266
06/08/2012 00.00,0.0445
06/08/2012 01.00,0.0757
06/08/2012 02.00,0.0482
06/08/2012 03.00,0.0422
06/08/2012 04.00,0.0356
06/08/2012 05.00,0.0533
06/08/2012 06.00,0.0596
06/08/2012 07.00,0.0963
06/08/2012 08.00,0.0385
06/08/2012 09.00,0.0341
06/08/2012 10.00,0.0001
06/08/2012 11.00,0
06/08/2012 12.00,0.0046
06/08/2012 13.00,0.0323
06/08/2012 14.00,0.1371
06/08/2012 15.00,0.2592
06/08/2012 16.00,0.2557
06/08/2012 17.00,0.2089
06/08/2012 18.00,0.2172
06/08/2012 19.00,0.1565
06/08/2012 20.00,0.1265
06/08/2012 21.00,0.1438
06/08/2012 22.00,0.194
06/08/2012 23.00,0.2077
07/08/2012 00.00,0.5752
07/08/2012 01.00,0.6279
07/08/2012 02.00,0.534
07/08/2012 03.00,0.5226
07/08/2012 04.00,0.501
07/08/2012 05.00,0.4801
07/08/2012 06.00,0.6353
07/08/2012 07.00,0.5562
07/08/2012 08.00,0.5177
07/08/2012 09.00,0.5614
07/08/2012 10.00,0.5278
07/08/2012 11.00,0.6429
07/08/2012 12.00,0.7918
07/08/2012 13.00,0.801
07/08/2012 14.00,0.8106
07/08/2012 15.00,0.8438
07/08/2012 16.00,0.8432
07/08/2012 17.00,0.7801
07/08/2012 18.00,0.6999
07/08/2012 19.00,0.6176
07/08/2012 20.00,0.6807
07/08/2012 21.00,0.637
07/08/2012 22.00,0.544
07/08/2012 23.00,0.5759
08/08/2012 00.00,0.6036
08/08/2012 01.00,0.5004
08/08/2012 02.00,0.5107
08/08/2012 03.00,0.5911
08/08/2012 04.00,0.6295
08/08/2012 05.00,0.6746
08/08/2012 06.00,0.7603
08/08/2012 07.00,0.8016
08/08/2012 08.00,0.8678
08/08/2012 09.00,0.882
08/08/2012 10.00,0.6012
08/08/2012 11.00,0.5352
08/08/2012 12.00,0.4408
08/08/2012 13.00,0.4271
08/08/2012 14.00,0.4537
08/08/2012 15.00,0.4195
08/08/2012 16.00,0.4682
08/08/2012 17.00,0.4409
08/08/2012 18.00,0.3745
08/08/2012 19.00,0.3104
08/08/2012 20.00,0.2802
08/08/2012 21.00,0.3022
08/08/2012 22.00,0.4985
08/08/2012 23.00,0.5394
09/08/2012 00.00,0.375
09/08/2012 01.00,0.3704
09/08/2012 02.00,0.3822
09/08/2012 03.00,0.3541
09/08/2012 04.00,0.3501
09/08/2012 05.00,0.3284
09/08/2012 06.00,0.3323
09/08/2012 07.00,0.2
09/08/2012 08.00,0.1298
09/08/2012 09.00,0.0901
09/08/2012 10.00,0.0514
09/08/2012 11.00,0.0497
09/08/2012 12.00,0.0723
09/08/2012 13.00,0.0896
09/08/2012 14.00,0.0897
09/08/2012 15.00,0.0916
09/08/2012 16.00,0.1093
09/08/2012 17.00,0.1756
09/08/2012 18.00,0.2046
09/08/2012 19.00,0.1902
09/08/2012 20.00,0.1795
09/08/2012 21.00,0.2018
09/08/2012 22.00,0.2012
09/08/2012 23.00,0.131
10/08/2012 00.00,0.0602
10/08/2012 01.00,0.0504
10/08/2012 02.00,0.0492
10/08/2012 03.00,0.0786
10/08/2012 04.00,0.0849
10/08/2012 05.00,0.0932
10/08/2012 06.00,0.1282
10/08/2012 07.00,0.1674
10/08/2012 08.00,0.1667
10/08/2012 09.00,0.1275
10/08/2012 10.00,0.0631
10/08/2012 11.00,0.0506
10/08/2012 12.00,0.0495
10/08/2012 13.00,0.0453
10/08/2012 14.00,0.0255
10/08/2012 15.00,0.0051
10/08/2012 16.00,0.0002
10/08/2012 17.00,0.0012
10/08/2012 18.00,0.0016
10/08/2012 19.00,0.0024
10/08/2012 20.00,0.0041
10/08/2012 21.00,0.0063
10/08/2012 22.00,0.0055
10/08/2012 23.00,0
11/08/2012 00.00,0.2378
11/08/2012 01.00,0.2165
11/08/2012 02.00,0.2566
11/08/2012 03.00,0.2664
11/08/2012 04.00,0.1669
11/08/2012 05.00,0.1058
11/08/2012 06.00,0.0771
11/08/2012 07.00,0.0605
11/08/2012 08.00,0.0561
11/08/2012 09.00,0.0467
11/08/2012 10.00,0.0325
11/08/2012 11.00,0.0374
11/08/2012 12.00,0.0525
11/08/2012 13.00,0.0726
11/08/2012 14.00,0.0755
11/08/2012 15.00,0.0772
11/08/2012 16.00,0.0845
11/08/2012 17.00,0.1173
11/08/2012 18.00,0.1254
11/08/2012 19.00,0.1355
11/08/2012 20.00,0.1361
11/08/2012 21.00,0.1251
11/08/2012 22.00,0.0958
11/08/2012 23.00,0.0817
12/08/2012 00.00,0.0006
12/08/2012 01.00,0.0002
12/08/2012 02.00,0.0001
12/08/2012 03.00,0.0001
12/08/2012 04.00,0.0001
12/08/2012 05.00,0.0001
12/08/2012 06.00,0.0001
12/08/2012 07.00,0
12/08/2012 08.00,0
12/08/2012 09.00,0.0001
12/08/2012 10.00,0.0002
12/08/2012 11.00,0.0019
12/08/2012 12.00,0.0002
12/08/2012 13.00,0.0001
12/08/2012 14.00,0.0001
12/08/2012 15.00,0.0001
12/08/2012 16.00,0
12/08/2012 17.00,0
12/08/2012 18.00,0.0001
12/08/2012 19.00,0.0013
12/08/2012 20.00,0.0003
12/08/2012 21.00,0.0002
12/08/2012 22.00,0
12/08/2012 23.00,0
13/08/2012 00.00,0
13/08/2012 01.00,0
13/08/2012 02.00,0
13/08/2012 03.00,0
13/08/2012 04.00,0
13/08/2012 05.00,0
13/08/2012 06.00,0
13/08/2012 07.00,0
13/08/2012 08.00,0
13/08/2012 09.00,0
13/08/2012 10.00,0
13/08/2012 11.00,0
13/08/2012 12.00,0
13/08/2012 13.00,0.0001
13/08/2012 14.00,0.0019
13/08/2012 15.00,0.0002
13/08/2012 16.00,0.0001
13/08/2012 17.00,0
13/08/2012 18.00,0
13/08/2012 19.00,0.0001
13/08/2012 20.00,0.0015
13/08/2012 21.00,0.0044
13/08/2012 22.00,0.0037
13/08/2012 23.00,0.0026
14/08/2012 00.00,0.1671
14/08/2012 01.00,0.1401
14/08/2012 02.00,0.1151
14/08/2012 03.00,0.115
14/08/2012 04.00,0.0979
14/08/2012 05.00,0.0686
14/08/2012 06.00,0.027
14/08/2012 07.00,0.0093
14/08/2012 08.00,0.0128
14/08/2012 09.00,0.0256
14/08/2012 10.00,0.013
14/08/2012 11.00,0.0039
14/08/2012 12.00,0.0027
14/08/2012 13.00,0.0012
14/08/2012 14.00,0.0004
14/08/2012 15.00,0.0024
14/08/2012 16.00,0.0059
14/08/2012 17.00,0.013
14/08/2012 18.00,0.0258
14/08/2012 19.00,0.0289
14/08/2012 20.00,0.0201
14/08/2012 21.00,0.0122
14/08/2012 22.00,0.0112
14/08/2012 23.00,0.0014
15/08/2012 00.00,0
15/08/2012 01.00,0
15/08/2012 02.00,0
15/08/2012 03.00,0
15/08/2012 04.00,0.0022
15/08/2012 05.00,0.0026
15/08/2012 06.00,0.0001
15/08/2012 07.00,0
15/08/2012 08.00,0
15/08/2012 09.00,0
15/08/2012 10.00,0.0001
15/08/2012 11.00,0.0001
15/08/2012 12.00,0.0002
15/08/2012 13.00,0.0002
15/08/2012 14.00,0.0001
15/08/2012 15.00,0.0002
15/08/2012 16.00,0.005
15/08/2012 17.00,0.0049
15/08/2012 18.00,0.0057
15/08/2012 19.00,0.0208
15/08/2012 20.00,0.03
15/08/2012 21.00,0.0298
15/08/2012 22.00,0.0279
15/08/2012 23.00,0.0499
16/08/2012 00.00,0.0967
16/08/2012 01.00,0.0875
16/08/2012 02.00,0.0957
16/08/2012 03.00,0.1291
16/08/2012 04.00,0.1286
16/08/2012 05.00,0.1557
16/08/2012 06.00,0.1269
16/08/2012 07.00,0.0688
16/08/2012 08.00,0.0735
16/08/2012 09.00,0.0515
16/08/2012 10.00,0.0151
16/08/2012 11.00,0.0102
16/08/2012 12.00,0.004
16/08/2012 13.00,0.0262
16/08/2012 14.00,0.0298
16/08/2012 15.00,0.0063
16/08/2012 16.00,0.0002
16/08/2012 17.00,0.0002
16/08/2012 18.00,0.0024
16/08/2012 19.00,0.0093
16/08/2012 20.00,0.0197
16/08/2012 21.00,0.0551
16/08/2012 22.00,0.1088
16/08/2012 23.00,0.0987
17/08/2012 00.00,0.0125
17/08/2012 01.00,0.0073
17/08/2012 02.00,0.0049
17/08/2012 03.00,0.0018
17/08/2012 04.00,0.0054
17/08/2012 05.00,0.0046
17/08/2012 06.00,0.0074
17/08/2012 07.00,0.0037
17/08/2012 08.00,0.0027
17/08/2012 09.00,0.0027
17/08/2012 10.00,0.0011
17/08/2012 11.00,0.0001
17/08/2012 12.00,0.0001
17/08/2012 13.00,0
17/08/2012 14.00,0
17/08/2012 15.00,0
17/08/2012 16.00,0
17/08/2012 17.00,0
17/08/2012 18.00,0
17/08/2012 19.00,0.0003
17/08/2012 20.00,0.0079
17/08/2012 21.00,0.0176
17/08/2012 22.00,0.06
17/08/2012 23.00,0.0922
18/08/2012 00.00,0.1613
18/08/2012 01.00,0.2313
18/08/2012 02.00,0.3042
18/08/2012 03.00,0.2389
18/08/2012 04.00,0.2336
18/08/2012 05.00,0.2085
18/08/2012 06.00,0.1228
18/08/2012 07.00,0.1189
18/08/2012 08.00,0.0808
18/08/2012 09.00,0.0945
18/08/2012 10.00,0.1079
18/08/2012 11.00,0.1118
18/08/2012 12.00,0.1054
18/08/2012 13.00,0.091
18/08/2012 14.00,0.1001
18/08/2012 15.00,0.0775
18/08/2012 16.00,0.0605
18/08/2012 17.00,0.0941
18/08/2012 18.00,0.1211
18/08/2012 19.00,0.1745
18/08/2012 20.00,0.1575
18/08/2012 21.00,0.1516
18/08/2012 22.00,0.1677
18/08/2012 23.00,0.2039
19/08/2012 00.00,0.4906
19/08/2012 01.00,0.4331
19/08/2012 02.00,0.3765
19/08/2012 03.00,0.2584
19/08/2012 04.00,0.1493
19/08/2012 05.00,0.101
19/08/2012 06.00,0.0282
19/08/2012 07.00,0.0002
19/08/2012 08.00,0.0001
19/08/2012 09.00,0
19/08/2012 10.00,0
19/08/2012 11.00,0
19/08/2012 12.00,0
19/08/2012 13.00,0
19/08/2012 14.00,0
19/08/2012 15.00,0
19/08/2012 16.00,0
19/08/2012 17.00,0
19/08/2012 18.00,0
19/08/2012 19.00,0
19/08/2012 20.00,0
19/08/2012 21.00,0
19/08/2012 22.00,0
19/08/2012 23.00,0.0002
20/08/2012 00.00,0.1452
20/08/2012 01.00,0.1214
20/08/2012 02.00,0.094
20/08/2012 03.00,0.0549
20/08/2012 04.00,0.0586
20/08/2012 05.00,0.0002
20/08/2012 06.00,0
20/08/2012 07.00,0
20/08/2012 08.00,0
20/08/2012 09.00,0.0002
20/08/2012 10.00,0.0339
20/08/2012 11.00,0.0752
20/08/2012 12.00,0.1067
20/08/2012 13.00,0.1417
20/08/2012 14.00,0.1513
20/08/2012 15.00,0.1477
20/08/2012 16.00,0.1401
20/08/2012 17.00,0.1236
20/08/2012 18.00,0.1319
20/08/2012 19.00,0.13
20/08/2012 20.00,0.1416
20/08/2012 21.00,0.1407
20/08/2012 22.00,0.1081
20/08/2012 23.00,0.0529
21/08/2012 00.00,0.2071
21/08/2012 01.00,0.1654
21/08/2012 02.00,0.1441
21/08/2012 03.00,0.1609
21/08/2012 04.00,0.1632
21/08/2012 05.00,0.1498
21/08/2012 06.00,0.1385
21/08/2012 07.00,0.0729
21/08/2012 08.00,0.0586
21/08/2012 09.00,0.0567
21/08/2012 10.00,0.0335
21/08/2012 11.00,0.0256
21/08/2012 12.00,0.0136
21/08/2012 13.00,0.0062
21/08/2012 14.00,0.006
21/08/2012 15.00,0.0001
21/08/2012 16.00,0
21/08/2012 17.00,0
21/08/2012 18.00,0
21/08/2012 19.00,0
21/08/2012 20.00,0.0002
21/08/2012 21.00,0.0029
21/08/2012 22.00,0.0142
21/08/2012 23.00,0.0393
22/08/2012 00.00,0.0381
22/08/2012 01.00,0.0699
22/08/2012 02.00,0.0751
22/08/2012 03.00,0.0809
22/08/2012 04.00,0.0609
22/08/2012 05.00,0.0911
22/08/2012 06.00,0.0799
22/08/2012 07.00,0.1331
22/08/2012 08.00,0.2455
22/08/2012 09.00,0.2413
22/08/2012 10.00,0.1488
22/08/2012 11.00,0.1812
22/08/2012 12.00,0.309
22/08/2012 13.00,0.533
22/08/2012 14.00,0.5428
22/08/2012 15.00,0.5603
22/08/2012 16.00,0.5981
22/08/2012 17.00,0.5899
22/08/2012 18.00,0.5913
22/08/2012 19.00,0.4885
22/08/2012 20.00,0.4621
22/08/2012 21.00,0.5135
22/08/2012 22.00,0.7117
22/08/2012 23.00,0.6482
23/08/2012 00.00,0.3181
23/08/2012 01.00,0.3384
23/08/2012 02.00,0.3229
23/08/2012 03.00,0.4755
23/08/2012 04.00,0.3979
23/08/2012 05.00,0.4191
23/08/2012 06.00,0.537
23/08/2012 07.00,0.651
23/08/2012 08.00,0.5857
23/08/2012 09.00,0.5267
23/08/2012 10.00,0.2483
23/08/2012 11.00,0.2005
23/08/2012 12.00,0.3885
23/08/2012 13.00,0.3268
23/08/2012 14.00,0.3812
23/08/2012 15.00,0.4378
23/08/2012 16.00,0.3927
23/08/2012 17.00,0.3203
23/08/2012 18.00,0.2066
23/08/2012 19.00,0.1378
23/08/2012 20.00,0.1024
23/08/2012 21.00,0.0636
23/08/2012 22.00,0.0636
23/08/2012 23.00,0.0384
24/08/2012 00.00,0.2011
24/08/2012 01.00,0.1398
24/08/2012 02.00,0.0616
24/08/2012 03.00,0.0768
24/08/2012 04.00,0.0891
24/08/2012 05.00,0.0643
24/08/2012 06.00,0.0579
24/08/2012 07.00,0.0537
24/08/2012 08.00,0.0479
24/08/2012 09.00,0.0562
24/08/2012 10.00,0.0432
24/08/2012 11.00,0.0317
24/08/2012 12.00,0.0216
24/08/2012 13.00,0.0284
24/08/2012 14.00,0.0393
24/08/2012 15.00,0.0378
24/08/2012 16.00,0.0229
24/08/2012 17.00,0.0177
24/08/2012 18.00,0.0046
24/08/2012 19.00,0.0025
24/08/2012 20.00,0.0002
24/08/2012 21.00,0.0009
24/08/2012 22.00,0.0026
24/08/2012 23.00,0.032
25/08/2012 00.00,0.0699
25/08/2012 01.00,0.0223
25/08/2012 02.00,0.0082
25/08/2012 03.00,0.0035
25/08/2012 04.00,0.0014
25/08/2012 05.00,0.0163
25/08/2012 06.00,0.0485
25/08/2012 07.00,0.0261
25/08/2012 08.00,0.0255
25/08/2012 09.00,0.0447
25/08/2012 10.00,0.0508
25/08/2012 11.00,0.0305
25/08/2012 12.00,0.0227
25/08/2012 13.00,0.0154
25/08/2012 14.00,0.0175
25/08/2012 15.00,0.0283
25/08/2012 16.00,0.0511
25/08/2012 17.00,0.0093
25/08/2012 18.00,0.0181
25/08/2012 19.00,0.033
25/08/2012 20.00,0.0513
25/08/2012 21.00,0.0667
25/08/2012 22.00,0.0625
25/08/2012 23.00,0.0455
26/08/2012 00.00,0.2627
26/08/2012 01.00,0.2839
26/08/2012 02.00,0.2309
26/08/2012 03.00,0.3574
26/08/2012 04.00,0.4775
26/08/2012 05.00,0.544
26/08/2012 06.00,0.6395
26/08/2012 07.00,0.6481
26/08/2012 08.00,0.6319
26/08/2012 09.00,0.627
26/08/2012 10.00,0.4597
26/08/2012 11.00,0.4177
26/08/2012 12.00,0.3725
26/08/2012 13.00,0.2807
26/08/2012 14.00,0.1947
26/08/2012 15.00,0.2853
26/08/2012 16.00,0.2317
26/08/2012 17.00,0.2128
26/08/2012 18.00,0.3359
26/08/2012 19.00,0.6979
26/08/2012 20.00,0.8592
26/08/2012 21.00,0.8767
26/08/2012 22.00,0.8673
26/08/2012 23.00,0.8198
27/08/2012 00.00,0.5094
27/08/2012 01.00,0.4533
27/08/2012 02.00,0.5004
27/08/2012 03.00,0.5989
27/08/2012 04.00,0.509
27/08/2012 05.00,0.5061
27/08/2012 06.00,0.4871
27/08/2012 07.00,0.4439
27/08/2012 08.00,0.281
27/08/2012 09.00,0.174
27/08/2012 10.00,0.066
27/08/2012 11.00,0.0479
27/08/2012 12.00,0.0287
27/08/2012 13.00,0.0062
27/08/2012 14.00,0.0049
27/08/2012 15.00,0.0001
27/08/2012 16.00,0
27/08/2012 17.00,0
27/08/2012 18.00,0
27/08/2012 19.00,0
27/08/2012 20.00,0
27/08/2012 21.00,0
27/08/2012 22.00,0
27/08/2012 23.00,0
28/08/2012 00.00,0.0438
28/08/2012 01.00,0.0725
28/08/2012 02.00,0.1016
28/08/2012 03.00,0.1193
28/08/2012 04.00,0.1888
28/08/2012 05.00,0.2398
28/08/2012 06.00,0.2519
28/08/2012 07.00,0.2959
28/08/2012 08.00,0.2286
28/08/2012 09.00,0.1699
28/08/2012 10.00,0.1563
28/08/2012 11.00,0.1353
28/08/2012 12.00,0.2313
28/08/2012 13.00,0.2411
28/08/2012 14.00,0.207
28/08/2012 15.00,0.173
28/08/2012 16.00,0.112
28/08/2012 17.00,0.1299
28/08/2012 18.00,0.1443
28/08/2012 19.00,0.1614
28/08/2012 20.00,0.1577
28/08/2012 21.00,0.1329
28/08/2012 22.00,0.1173
28/08/2012 23.00,0.1391
29/08/2012 00.00,0.0072
29/08/2012 01.00,0.0001
29/08/2012 02.00,0
29/08/2012 03.00,0
29/08/2012 04.00,0.0002
29/08/2012 05.00,0.0034
29/08/2012 06.00,0.0016
29/08/2012 07.00,0
29/08/2012 08.00,0
29/08/2012 09.00,0
29/08/2012 10.00,0
29/08/2012 11.00,0.0002
29/08/2012 12.00,0.0002
29/08/2012 13.00,0.0033
29/08/2012 14.00,0.0095
29/08/2012 15.00,0.0341
29/08/2012 16.00,0.0531
29/08/2012 17.00,0.0666
29/08/2012 18.00,0.1244
29/08/2012 19.00,0.1993
29/08/2012 20.00,0.3117
29/08/2012 21.00,0.4655
29/08/2012 22.00,0.6045
29/08/2012 23.00,0.6588
30/08/2012 00.00,0.5361
30/08/2012 01.00,0.4869
30/08/2012 02.00,0.4194
30/08/2012 03.00,0.2277
30/08/2012 04.00,0.1382
30/08/2012 05.00,0.0993
30/08/2012 06.00,0.0617
30/08/2012 07.00,0.0345
30/08/2012 08.00,0.0386
30/08/2012 09.00,0.0166
30/08/2012 10.00,0.0108
30/08/2012 11.00,0.0127
30/08/2012 12.00,0.0236
30/08/2012 13.00,0.0607
30/08/2012 14.00,0.0485
30/08/2012 15.00,0.0335
30/08/2012 16.00,0.0119
30/08/2012 17.00,0.0029
30/08/2012 18.00,0.0001
30/08/2012 19.00,0.0001
30/08/2012 20.00,0.0016
30/08/2012 21.00,0.0127
30/08/2012 22.00,0.0801
30/08/2012 23.00,0.1406
31/08/2012 00.00,0.0681
31/08/2012 01.00,0.0781
31/08/2012 02.00,0.0747
31/08/2012 03.00,0.0748
31/08/2012 04.00,0.0872
31/08/2012 05.00,0.1501
31/08/2012 06.00,0.1279
31/08/2012 07.00,0.1995
31/08/2012 08.00,0.219
31/08/2012 09.00,0.2632
31/08/2012 10.00,0.3179
31/08/2012 11.00,0.3681
31/08/2012 12.00,0.2698
31/08/2012 13.00,0.2154
31/08/2012 14.00,0.1579
31/08/2012 15.00,0.1151
31/08/2012 16.00,0.1129
31/08/2012 17.00,0.1112
31/08/2012 18.00,0.1129
31/08/2012 19.00,0.1208
31/08/2012 20.00,0.1436
31/08/2012 21.00,0.1753
31/08/2012 22.00,0.2019
31/08/2012 23.00,0.3439
01/09/2012 00.00,0.176
01/09/2012 01.00,0.1592
01/09/2012 02.00,0.1523
01/09/2012 03.00,0.1266
01/09/2012 04.00,0.1084
01/09/2012 05.00,0.1595
01/09/2012 06.00,0.2406
01/09/2012 07.00,0.3661
01/09/2012 08.00,0.4462
01/09/2012 09.00,0.3655
01/09/2012 10.00,0.3443
01/09/2012 11.00,0.3516
01/09/2012 12.00,0.346
01/09/2012 13.00,0.3599
01/09/2012 14.00,0.3418
01/09/2012 15.00,0.2308
01/09/2012 16.00,0.2294
01/09/2012 17.00,0.2786
01/09/2012 18.00,0.3058
01/09/2012 19.00,0.406
01/09/2012 20.00,0.4907
01/09/2012 21.00,0.4147
01/09/2012 22.00,0.421
01/09/2012 23.00,0.3943
02/09/2012 00.00,0.1778
02/09/2012 01.00,0.2605
02/09/2012 02.00,0.382
02/09/2012 03.00,0.459
02/09/2012 04.00,0.4762
02/09/2012 05.00,0.4442
02/09/2012 06.00,0.3673
02/09/2012 07.00,0.3975
02/09/2012 08.00,0.4267
02/09/2012 09.00,0.3903
02/09/2012 10.00,0.2747
02/09/2012 11.00,0.3734
02/09/2012 12.00,0.4415
02/09/2012 13.00,0.4951
02/09/2012 14.00,0.4663
02/09/2012 15.00,0.395
02/09/2012 16.00,0.3392
02/09/2012 17.00,0.2271
02/09/2012 18.00,0.1658
02/09/2012 19.00,0.1197
02/09/2012 20.00,0.0953
02/09/2012 21.00,0.0785
02/09/2012 22.00,0.0742
02/09/2012 23.00,0.0558
03/09/2012 00.00,0.2432
03/09/2012 01.00,0.2182
03/09/2012 02.00,0.1793
03/09/2012 03.00,0.1519
03/09/2012 04.00,0.138
03/09/2012 05.00,0.1385
03/09/2012 06.00,0.1575
03/09/2012 07.00,0.1806
03/09/2012 08.00,0.1625
03/09/2012 09.00,0.1156
03/09/2012 10.00,0.0822
03/09/2012 11.00,0.1052
03/09/2012 12.00,0.1177
03/09/2012 13.00,0.1303
03/09/2012 14.00,0.1365
03/09/2012 15.00,0.1351
03/09/2012 16.00,0.1237
03/09/2012 17.00,0.1188
03/09/2012 18.00,0.127
03/09/2012 19.00,0.1233
03/09/2012 20.00,0.1994
03/09/2012 21.00,0.2554
03/09/2012 22.00,0.211
03/09/2012 23.00,0.176
04/09/2012 00.00,0.02
04/09/2012 01.00,0.0336
04/09/2012 02.00,0.0255
04/09/2012 03.00,0.0261
04/09/2012 04.00,0.0262
04/09/2012 05.00,0.0443
04/09/2012 06.00,0.0573
04/09/2012 07.00,0.0788
04/09/2012 08.00,0.1499
04/09/2012 09.00,0.233
04/09/2012 10.00,0.2664
04/09/2012 11.00,0.303
04/09/2012 12.00,0.4034
04/09/2012 13.00,0.5372
04/09/2012 14.00,0.6525
04/09/2012 15.00,0.5529
04/09/2012 16.00,0.4463
04/09/2012 17.00,0.4666
04/09/2012 18.00,0.3707
04/09/2012 19.00,0.2942
04/09/2012 20.00,0.3153
04/09/2012 21.00,0.317
04/09/2012 22.00,0.2659
04/09/2012 23.00,0.2818
05/09/2012 00.00,0.3888
05/09/2012 01.00,0.4201
05/09/2012 02.00,0.459
05/09/2012 03.00,0.5223
05/09/2012 04.00,0.5072
05/09/2012 05.00,0.4039
05/09/2012 06.00,0.3716
05/09/2012 07.00,0.3837
05/09/2012 08.00,0.4724
05/09/2012 09.00,0.5774
05/09/2012 10.00,0.4954
05/09/2012 11.00,0.3961
05/09/2012 12.00,0.4925
05/09/2012 13.00,0.6248
05/09/2012 14.00,0.6571
05/09/2012 15.00,0.7525
05/09/2012 16.00,0.744
05/09/2012 17.00,0.6726
05/09/2012 18.00,0.7
05/09/2012 19.00,0.7724
05/09/2012 20.00,0.7603
05/09/2012 21.00,0.78
05/09/2012 22.00,0.7711
05/09/2012 23.00,0.8055
06/09/2012 00.00,0.7855
06/09/2012 01.00,0.7406
06/09/2012 02.00,0.6866
06/09/2012 03.00,0.6127
06/09/2012 04.00,0.5786
06/09/2012 05.00,0.4868
06/09/2012 06.00,0.3715
06/09/2012 07.00,0.2599
06/09/2012 08.00,0.1974
06/09/2012 09.00,0.1325
06/09/2012 10.00,0.1069
06/09/2012 11.00,0.151
06/09/2012 12.00,0.1681
06/09/2012 13.00,0.1273
06/09/2012 14.00,0.1516
06/09/2012 15.00,0.1859
06/09/2012 16.00,0.1738
06/09/2012 17.00,0.1673
06/09/2012 18.00,0.2387
06/09/2012 19.00,0.3628
06/09/2012 20.00,0.5789
06/09/2012 21.00,0.692
06/09/2012 22.00,0.7366
06/09/2012 23.00,0.7769
07/09/2012 00.00,0.4174
07/09/2012 01.00,0.3563
07/09/2012 02.00,0.3854
07/09/2012 03.00,0.4089
07/09/2012 04.00,0.4179
07/09/2012 05.00,0.3969
07/09/2012 06.00,0.4014
07/09/2012 07.00,0.2752
07/09/2012 08.00,0.181
07/09/2012 09.00,0.1353
07/09/2012 10.00,0.1502
07/09/2012 11.00,0.1814
07/09/2012 12.00,0.1674
07/09/2012 13.00,0.1651
07/09/2012 14.00,0.1573
07/09/2012 15.00,0.1865
07/09/2012 16.00,0.2175
07/09/2012 17.00,0.24
07/09/2012 18.00,0.2492
07/09/2012 19.00,0.2079
07/09/2012 20.00,0.1688
07/09/2012 21.00,0.1072
07/09/2012 22.00,0.1238
07/09/2012 23.00,0.1593
08/09/2012 00.00,0.2196
08/09/2012 01.00,0.2384
08/09/2012 02.00,0.2668
08/09/2012 03.00,0.2798
08/09/2012 04.00,0.2795
08/09/2012 05.00,0.227
08/09/2012 06.00,0.2426
08/09/2012 07.00,0.2541
08/09/2012 08.00,0.324
08/09/2012 09.00,0.3686
08/09/2012 10.00,0.2597
08/09/2012 11.00,0.2378
08/09/2012 12.00,0.2296
08/09/2012 13.00,0.3007
08/09/2012 14.00,0.4248
08/09/2012 15.00,0.3256
08/09/2012 16.00,0.3022
08/09/2012 17.00,0.2428
08/09/2012 18.00,0.1863
08/09/2012 19.00,0.1347
08/09/2012 20.00,0.1279
08/09/2012 21.00,0.1162
08/09/2012 22.00,0.0809
08/09/2012 23.00,0.0574
09/09/2012 00.00,0.0079
09/09/2012 01.00,0.0053
09/09/2012 02.00,0.0084
09/09/2012 03.00,0.0037
09/09/2012 04.00,0.0001
09/09/2012 05.00,0
09/09/2012 06.00,0
09/09/2012 07.00,0
09/09/2012 08.00,0
09/09/2012 09.00,0.0006
09/09/2012 10.00,0.0192
09/09/2012 11.00,0.0186
09/09/2012 12.00,0.0177
09/09/2012 13.00,0.004
09/09/2012 14.00,0.0002
09/09/2012 15.00,0.0001
09/09/2012 16.00,0.0001
09/09/2012 17.00,0.0001
09/09/2012 18.00,0.0001
09/09/2012 19.00,0.012
