Timestep,2025 - base case,2030 - base case,2035 - base case,2040 - base case,2050 - base case,2025 - re delay,2030 - re delay,2035 - re delay,2040 - re delay,2050 -re delay,2025 - ptx delay,2030 - ptx delays,2035 - ptx delay,2040 - ptx delay,2050 - ptx delay
S06-T003,18.28859598,52.59485131,59.9679451,62.04094121,47.28442982,89.23751566,107.7227032,109.7298636,109.3865741,113.0469854,15.95027451,4.192870888,11.53518965,29.31985816,10.53919826
S06-T004,42.9703118,58.6455272,60.14876682,62.39138987,48.71446184,97.1802745,107.7227032,109.7298636,109.4081467,116.1647961,37.96906758,5.847612725,11.53518965,29.34939478,11.18711087
S06-T005,45.26018385,74.46823929,61.66126188,62.45403113,49.22744777,110.5702291,107.7227032,109.8398854,109.4962575,116.58352,46.07367181,9.706183947,11.87282242,31.18455673,11.45993073
S06-T006,72.41249078,74.82963578,61.72317228,64.21754965,50.04175511,114.3857055,107.8307211,109.8398908,109.6060455,118.4776516,72.09046016,9.726000488,11.87282242,31.21595991,11.4949422
S06-T007,102.4559353,74.82963578,61.9714452,65.98661265,51.51866481,133.0079951,110.8756693,112.9415889,112.8141412,122.0676737,102.0505469,28.97570714,22.23733184,32.19436649,19.54040187
S06-T008,133.570703,76.72479241,81.08791442,75.68458378,53.72932428,155.7420347,111.4741699,113.0548365,116.0169275,122.5579183,135.0759164,40.73291146,83.7611388,63.50826974,56.77637684
S06-T009,131.6342349,74.90472773,81.00663927,76.3490029,53.72932428,156.2088624,110.8756693,113.0548365,114.9005952,122.4351732,132.6933217,40.69199133,81.26683145,64.14043716,56.81840729
S06-T010,131.5024134,74.86056014,78.81112743,77.43486547,53.72932428,161.082847,110.8756693,113.0548365,112.8141412,122.3125508,132.5604412,40.69199133,79.06894297,64.06573501,56.98062339
S06-T011,134.2427655,76.09037993,78.81112743,76.3490029,54.68413897,159.3043756,112.6785727,112.9415889,111.7451046,119.6012986,135.322836,41.19559626,79.06894297,64.06573501,56.98062339
S06-T012,140.1751053,76.33717496,78.81112743,76.3490029,54.83662473,161.6374498,114.3287929,112.9415889,111.7451046,119.6012986,140.3781641,41.88302421,79.06894297,64.06573501,56.77637684
S06-T013,141.4666592,76.72479241,78.81112743,76.3490029,54.89024042,163.1267519,115.3822014,112.9415889,111.7451046,119.6012986,141.6715872,43.23907197,79.06894297,64.13005229,56.90211839
S06-T014,145.3625652,77.17450081,81.36229142,77.82414299,56.72906511,165.2615935,117.4347315,113.0548365,112.8141412,119.9613841,145.362562,45.88005677,81.26683145,65.50219001,56.98062339
S06-T015,146.2051278,108.7161959,101.2050613,85.35875803,71.49652069,167.5630693,121.8721161,115.8858844,116.6907158,122.8399116,146.2051246,84.6587075,89.43284667,77.20617587,60.49353019
S06-T016,150.5294096,116.2300344,115.3066784,102.5038335,74.12524146,167.2662883,131.4758851,127.9014917,121.1281178,123.0510416,150.5884637,121.7889613,115.9112513,92.6178547,63.92680702
S06-T017,154.5267129,147.5576305,147.1712631,152.05426,74.05092899,168.4043429,154.868388,154.59207,149.92358,123.13817,155.110895,149.9437983,148.0410171,152.2814805,63.92680702
S06-T018,162.8235379,148.6434305,148.1057832,153.1731454,73.90252692,214.6423943,156.1643358,155.573716,151.0267926,123.0510416,162.9266906,151.047157,149.1303755,152.2814805,63.92680702
S06-T019,161.6341569,147.5576305,147.1712631,152.05426,73.90252692,213.0744877,155.0235975,154.59207,149.92358,123.0510416,161.7365551,149.9437983,148.0410171,152.2814805,63.92680702
S06-T020,160.7497436,146.6033032,146.2194363,151.222263,73.7544215,211.9086084,154.020996,153.5922575,149.1032377,123.0510416,160.8515815,148.9740406,147.230979,151.4482402,63.60687735
S06-T021,150.9824653,122.620517,127.7369537,128.5465409,71.71200275,168.2357513,134.5720443,136.9158527,134.3283544,123.0510416,151.0416969,122.4006762,123.0654951,92.52504962,60.79785841
S06-T022,138.7638296,116.3115361,113.941073,96.92713792,71.56827619,152.3252754,121.8573578,122.2627207,120.8856084,122.9858611,138.7638296,116.4834275,113.941073,92.33971778,60.73687332
S06-T023,137.0398261,114.7583539,111.6565085,93.70001053,71.49652069,135.1854444,121.2189915,116.5973172,116.5996954,122.960016,137.0398261,115.8777623,108.2486,80.96321804,60.67594922
S06-T024,130.6478658,110.9661181,95.68768622,89.66790237,71.49652069,134.3841405,118.3559361,113.2816553,116.576735,122.8916425,130.6470676,111.0241972,84.84303956,74.28380868,60.61508605
S06-T025,120.5440124,108.576128,96.63521021,84.15681077,69.32312799,122.5156593,117.8899429,113.3952323,116.4829561,122.8916425,120.5913029,108.6850002,84.24961036,68.21960783,57.14659485
S06-T026,120.4233556,98.71871123,81.11788744,77.43486547,67.55627542,120.7456524,115.7768198,113.054842,116.3662859,122.8916425,120.4233556,108.4655478,83.42584869,64.06573501,56.92496605
S06-T027,120.3027451,98.13020826,76.30510752,75.98257463,65.7648458,120.7456524,114.5072165,113.0548365,116.3662741,122.8037773,120.3499411,97.54641085,81.13476326,58.50678358,53.98745643
S06-T028,115.7824877,98.11229424,74.03364638,73.38283005,55.09656057,120.7456524,114.5072165,113.0548365,116.2497206,122.8368688,115.7824877,97.19057981,79.06894297,58.60566839,53.98745643
S06-T029,113.2299988,98.13020826,76.38167643,72.87767875,53.68957866,115.7824877,114.5072165,113.0548365,116.110373,122.8113078,112.0638163,97.54641085,78.9896868,58.84145653,54.09596853
S06-T030,120.6429964,98.30918857,78.73212907,72.9508168,53.72932428,124.5420284,115.1546252,113.0548365,114.3686263,122.8399116,120.6903258,97.72432637,78.9896868,60.29695979,56.92496605
S06-T031,132.1033608,114.6094726,79.86256115,73.02402805,53.72932428,134.7797324,119.021722,113.1681919,116.3662741,122.8399116,132.1033608,113.9892675,79.06894297,60.41651815,56.98062339
S06-T032,150.5294096,119.5326317,79.94269107,75.21586556,55.85667412,154.3951223,121.3405192,115.9817026,116.576735,122.9268915,150.5884637,120.6425782,81.18537739,60.56029323,57.02280533
S06-T033,150.822296,119.6492975,79.86256115,73.60398238,54.93087501,163.7265206,121.4621686,115.9817026,116.4829561,122.9238971,150.890468,120.763529,79.14827848,60.47718256,56.98062339
S06-T034,150.822296,116.3115361,78.89020486,73.30925999,54.47282131,163.4538704,119.5364037,113.9501339,116.3662741,121.8232862,150.890468,116.3667569,77.31419924,60.35750452,56.78519527
S06-T035,150.6802771,81.11590428,67.8290625,72.87767875,53.72932428,163.2902293,118.5334067,112.9415944,112.610461,118.1914685,150.890468,82.38881921,68.98122828,58.84145653,52.24498996
S06-T036,132.2357838,77.32945666,63.59355456,66.49090898,53.72932428,148.9965906,114.120926,110.1706281,109.7375915,116.5009807,132.2357838,82.30624317,58.25614519,57.16817671,52.24498996
S06-T037,130.5245046,77.20591378,63.59355456,66.49090898,53.63713593,134.5188466,110.8756693,110.0602702,109.6276666,116.3842925,130.405687,71.41822501,58.25614519,57.11082131,51.41313188
S06-T038,119.707899,76.95600719,63.59355456,68.67408827,52.34211676,121.2093148,110.653649,109.950028,109.6304025,116.1570258,119.6990568,47.22293539,58.31464706,57.11082131,50.0782242
S06-T039,115.7824877,76.72479241,62.03366609,66.42596221,51.55818927,120.7456524,110.8756693,110.0602702,109.7375915,116.3842925,115.7824877,45.23608453,58.25614519,56.939099,49.55460321
S06-T040,115.7824877,76.87886395,63.21579003,66.49090898,51.90602945,120.7456524,110.8756693,110.170628,109.7375915,116.5009807,115.7824877,45.88005677,58.25614519,57.11082131,50.0782242
S06-T041,132.1033608,79.15390128,63.59355456,70.87630909,53.63713593,147.1637285,118.7712046,113.0548365,112.1002709,118.7153379,132.1033608,65.26733601,65.73421916,58.84145653,52.24497438
S06-T042,145.5575184,90.7048734,63.59355456,70.87630909,52.39469868,165.1960258,126.5159828,113.0548365,112.8363952,119.4663666,150.2127017,65.26733601,65.73421916,58.78242238,52.24497438
S06-T043,132.1033608,77.25193997,63.59355456,70.80524556,51.7643323,165.6719287,118.7712046,113.0548365,112.8141412,119.346713,132.1033608,64.11419216,65.60244219,58.60566839,52.24497438
S06-T044,125.1856461,76.72479241,63.59355456,66.49090898,51.5718089,165.0306426,114.120926,113.0548365,112.8141412,119.346713,125.1856461,47.22293539,56.42934122,57.16817671,48.09641324
S06-T045,88.97379532,76.72479241,63.21579563,66.42596221,51.52146869,138.7638296,110.9868433,113.0548365,112.7233716,119.2271791,88.73561816,45.88005677,39.02554162,56.99628251,47.10535609
S06-T046,85.95009227,74.97990019,61.78514465,64.2820189,51.46837611,114.5003931,110.8756693,110.2810964,109.6060508,116.5009807,81.38766136,36.87887122,28.35415492,56.99628251,48.19312557
S06-T047,85.77790376,74.54296949,60.26962006,62.45403113,51.46837611,114.3857055,110.8756693,109.8398961,109.6060508,116.4667493,81.22459316,10.05625497,11.5586697,56.939099,47.01081821
S06-T048,82.02455167,60.92769757,60.14876682,62.45403113,50.86928882,110.4523272,107.9389942,109.8398908,109.6060455,115.8846261,81.22459316,9.726000488,11.53518965,29.43818216,44.05543284
S06-T049,66.05740931,60.75013372,60.08843083,62.22799971,49.85433382,99.5591975,107.7227032,109.7298636,109.4108771,112.7076993,64.17256382,9.706183947,9.54507795,29.40855675,43.46622324
S06-T050,51.89224442,60.6336848,60.02816049,62.16558448,48.71581307,97.92492533,107.7227032,109.7298636,109.301279,112.7076993,50.82308202,9.706183947,9.525623072,29.37896097,10.85110032
S06-T051,51.65363625,60.75013372,60.02816049,62.10486278,48.76476506,114.3857055,107.7227032,109.7298636,109.3865741,112.7076993,50.69110735,9.268952754,9.44223528,28.27289847,10.85110032
S06-T052,65.56166039,74.54296949,60.08843616,62.39138987,48.81241212,114.3857055,107.7227032,109.7298636,109.3865741,112.7076993,63.69097093,9.726000488,9.54507795,29.43818216,11.65272072
S06-T053,85.77819676,74.61777449,60.14876682,62.39138987,48.81376605,114.3857055,107.9388472,109.8398854,109.3865741,115.6408208,81.22488616,9.765134447,9.564571796,31.21595991,12.04135772
S06-T054,85.95009227,74.61777981,60.14876682,62.39138987,48.8614608,114.5003931,108.0470815,109.8398908,109.4108771,116.5009807,81.22488616,12.24117066,11.53518965,31.21595991,12.04135772
S06-T055,111.9515653,74.90472773,60.14876682,62.45403113,50.86928882,134.2406738,110.8756693,110.82516,109.6276666,116.7004076,111.9515653,15.37067719,11.5469238,31.21595991,35.82164139
S06-T056,138.9952661,76.09037993,60.26962006,62.45403113,50.86928882,150.9627413,110.9868433,112.9415999,109.7375915,117.2843543,139.3546102,40.77387256,11.5586697,29.46783722,47.99989425
S06-T057,123.6516012,74.97989486,60.26962006,62.51673509,50.86928882,144.4406396,110.8756693,113.0548365,111.8540259,118.9338467,123.5806248,17.46943727,11.5586697,30.29980711,20.98861049
S06-T058,112.6434309,74.90472773,60.26962006,62.45403113,48.8614608,133.8557347,110.8756693,113.054831,111.3727103,116.7003404,111.9515653,5.847612725,11.5469238,29.43818216,10.89069689
S06-T059,85.77790376,74.54296949,60.02816049,62.04094121,47.23695816,114.5003931,107.7227032,109.8398961,109.6060455,112.9661737,81.22459316,4.192870888,11.51175654,27.10785276,10.51775614
S06-T060,85.77790376,58.52792052,55.27250998,59.59065061,47.14215722,114.5003931,107.7227032,109.5101288,108.7522051,112.740832,81.22459316,3.242456784,5.847612725,26.95394308,9.345612744
S06-T061,85.77790376,58.58669444,55.27250998,59.59065061,47.23695816,114.5003931,107.7227032,106.5891333,108.7522051,112.740832,81.22459316,3.245889901,5.847612725,26.95394308,9.355155126
S06-T062,85.77790376,58.58669444,55.27250998,59.59065061,47.23695816,114.3857055,107.5069912,105.599541,107.0835623,112.7076993,81.22459316,3.245889901,5.903305975,26.95394308,10.48644754
S06-T063,87.42752559,59.71339243,55.27250998,59.59065061,47.23695816,115.1284777,107.7227032,108.2922983,108.7522051,112.8207072,82.78664864,3.308309162,6.950757149,26.97711139,10.52924919
S06-T064,123.0336442,74.76760921,59.7891008,62.16721722,50.86928882,134.2495692,108.9505483,109.950028,109.6276555,116.5009807,122.9630219,9.706183947,6.965054559,27.13517517,23.44061285
S06-T065,133.088852,75.05513722,60.26962006,62.45403113,50.86928882,150.7367384,111.0981232,110.1706281,109.7375915,119.346713,135.0240976,27.01635394,11.5586697,30.51199114,49.26991675
S06-T066,133.3483917,75.05513722,61.78514465,62.51673509,50.86928882,162.8154662,111.0981232,113.0548365,112.8363952,119.4663666,135.2874106,27.06903845,11.57042735,30.51199114,49.26991675
S06-T067,133.7334166,75.05513722,61.78514465,62.51673509,50.86928882,152.4154163,111.0981232,113.0548365,112.8363952,119.4663666,135.6780375,27.01635394,11.57042735,30.51199114,49.26991675
S06-T068,122.9104233,74.97989486,61.78514465,62.45403113,50.05497953,144.2960118,110.8756693,113.0548365,112.7233716,119.4663666,122.8398717,9.706183947,11.5469238,30.4506234,11.50663606
S06-T069,85.77790376,74.82963578,60.20916321,62.45403113,50.00473733,114.5003931,107.8307211,113.054831,112.7011399,119.346713,81.22459316,5.847612725,11.5469238,30.20843744,11.48326003
S06-T070,61.10934552,74.54296949,60.14876682,62.16558448,48.8614608,113.1473515,107.7227032,112.8284601,109.6060455,118.5964353,54.8486145,5.847612725,11.53518965,29.34939478,11.17943786
S06-T071,51.79600242,58.79825745,60.02815517,62.04094121,48.8614608,110.3416877,107.7227032,109.8398961,109.5178517,116.5009807,40.78710695,4.192870888,11.53518965,29.34939478,10.89069689
S06-T072,37.34909327,58.58669444,60.02815517,62.04094121,48.81241212,97.98719256,107.7227032,109.7298636,109.4962575,116.4667493,10.38651401,4.192870888,11.53518965,29.34939478,10.89069689
S06-T073,41.61972154,58.52792052,60.02815517,62.04094121,48.76341248,96.88851314,107.6147932,109.7298636,109.3865741,116.1817131,10.38651401,4.192870888,11.53518965,29.31985816,10.84006199
S06-T074,25.75081047,58.46920537,60.02815517,62.04094121,47.23695816,96.7914374,107.5069912,109.7298636,109.3865741,115.7685928,10.38651401,4.192870888,11.53518965,27.6108565,10.571442
S06-T075,20.95847956,58.46920537,59.9679451,61.97871304,47.23695816,96.7914374,106.5896923,109.7298636,109.301279,115.5249927,10.38651401,4.192870888,9.755182085,27.16252492,10.54993542
S06-T076,18.2517119,58.46920537,59.9679451,60.09586032,47.23695816,96.88851314,107.5069912,109.7298636,109.1917905,112.7076993,10.38651401,4.192870888,5.841577886,27.10785276,10.53919826
S06-T077,18.2517119,58.52792052,59.90923363,59.59065061,47.23695816,96.88851314,107.6147932,109.7298636,109.1917905,112.7021472,15.91806474,4.192870888,5.61681,27.03152167,10.53919826
S06-T078,20.91620929,58.52792052,59.66871024,59.59065061,47.23695816,97.98719256,107.6147932,109.7298636,109.1720003,112.7076993,16.80308134,4.192870888,3.242456784,25.88596053,10.53919826
S06-T079,74.90726341,58.6455272,59.9679451,60.74367959,47.23695816,111.9515653,107.7227032,109.7298636,109.301279,112.9038919,64.38714298,5.847612725,5.634256993,27.1133415,10.54993542
S06-T080,83.90159289,60.75013372,60.02816049,62.04094121,47.28442982,114.6151956,107.7227032,109.8398854,109.4081467,113.3658595,80.13831311,5.847612725,9.554819997,27.34663638,10.571442
S06-T081,79.75975958,58.6455272,60.08843616,62.10323167,47.51301743,114.2904977,107.7227032,109.8398908,109.4962575,115.3623979,74.30760292,4.192870888,11.53518965,29.34939478,10.571442
S06-T082,78.76174752,57.20013366,60.02816049,62.10323167,47.23695816,105.2669144,107.7227032,109.8398908,109.4081467,114.9350252,72.12090442,3.245889901,11.39249811,29.24949315,10.53919826
S06-T083,70.81057251,54.36429836,59.9679451,61.14982011,47.23695816,79.10882191,107.7227032,109.7298636,109.301279,112.7076993,68.45907429,3.245889901,9.526676691,27.13517517,9.355155126
S06-T084,70.81057251,58.30402082,59.9679451,60.97705239,47.23695816,97.08295624,107.7227032,109.8398801,109.301279,112.7076993,68.45907429,3.245889901,9.518268448,27.1108789,9.355155126
S06-T085,67.5436912,58.52792052,59.9679451,61.14982011,47.23695816,105.2669144,107.7227032,109.7298636,109.301279,112.7076993,64.38714298,3.245889901,9.54507795,27.13517517,9.355155126
S06-T086,74.86814837,58.79825745,60.02816049,62.04094121,47.23695816,114.3857055,107.7227032,109.7298636,109.301279,112.7076993,68.45907429,3.302518679,11.53518965,27.6108565,10.53919826
S06-T087,85.94979927,74.54296949,60.14876682,62.10323167,48.76341248,120.5358796,108.7771078,109.8398801,109.3865741,113.273794,81.38766136,5.847612725,11.5586697,29.34939478,10.56068333
S06-T088,126.6545922,74.82963578,61.66126188,62.39138987,49.8513809,134.7753076,110.8756693,111.8980425,109.6060455,116.58352,126.6545922,9.801300006,11.89697875,29.43818216,11.48326003
S06-T089,131.5749916,76.27906115,61.84717906,63.92095178,50.86928882,145.7052721,110.8756802,113.054831,111.0751874,118.3589868,131.5749916,40.69199133,12.1828965,31.21595991,11.81937286
S06-T090,148.6020759,76.72479241,61.84717906,64.02452847,51.41668702,161.082847,122.9786284,113.054831,112.8141412,121.9454188,148.8369073,40.69199133,12.2076739,31.21595991,11.84342213
S06-T091,149.4819813,76.72479241,61.84717906,64.02452847,51.41668702,161.7123384,123.2253301,113.054831,112.8141412,121.9454188,149.7182027,41.88302421,12.2076739,31.24739454,11.84342213
S06-T092,149.9274467,76.72479241,61.78514465,64.02452847,51.41668702,162.3395113,123.2253301,113.054831,112.8141412,121.9454188,150.014019,41.88302421,11.90907505,31.24739454,11.84342213
S06-T093,149.777332,76.72479241,61.78515559,63.92095178,51.40310821,161.7123384,123.2253301,113.0548365,112.8141412,121.9454188,150.014019,45.13521734,12.2076739,30.29980711,11.85546482
S06-T094,132.5637039,76.72479241,61.78514465,62.45403113,51.40310821,145.7052721,120.9763005,113.0548365,112.8141412,121.9454188,132.0212172,47.22293539,11.89697875,29.46783722,12.67077479
S06-T095,131.5749916,77.01985471,61.78514465,62.45403113,50.86928882,135.0500717,119.058227,113.0548365,112.5882515,119.4663666,131.5749916,47.22293539,15.82057212,32.12963569,12.67077479
S06-T096,119.934517,76.95600719,61.78514465,62.45403113,51.45475018,134.3841405,118.6644527,113.0548365,109.8476263,119.58614,119.981569,46.58806596,28.94116429,33.20123425,12.69652942
S06-T097,107.4226617,76.95600719,61.78514465,62.51673509,51.45475018,115.666518,111.3625085,110.0602649,109.9327489,119.2262831,107.4226617,41.92513657,32.49475694,33.20123425,12.69652942
