Forecast,Realised,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh
2283.5,2367.294161,11.663752,2355.630409
2286.375,2404.133674,12.019351,2392.114323
2306.833252,2497.726373,12.580588,2485.145785
2268.333252,2562.990512,13.044264,2549.946248
2143.458252,2642.437125,13.348135,2629.08899
1884.875,2626.523353,13.287337,2613.236016
1749.666626,2576.607396,13.187984,2563.419412
1916.25,2418.116289,12.644735,2405.471554
1924.208374,2074.562189,11.174008,2063.388181
1782.416626,1865.806501,10.410502,1855.395999
1743.791626,1781.136493,10.029012,1771.107481
1600.25,1766.769885,9.711661,1757.058224
1495.291626,1672.899297,9.135981,1663.763316
1465.041626,1628.863307,8.671851,1620.191456
1436.625,1693.043116,8.743213,1684.299903
1426.833374,1667.641498,8.674821,1658.966677
1367.583374,1640.291229,7.908531,1632.382698
1217.041626,1539.986319,7.434732,1532.551587
1156.916626,1370.751356,6.37828,1364.373076
1116.083374,1143.965655,5.000289,1138.965366
1066.5,1024.040587,4.34857,1019.692017
1013.625,947.476926,3.882581,943.594345
911.375,827.802794,3.224372,824.578422
791.708313,715.200734,2.860583,712.340151
671.875,636.839325,2.646737,634.192588
568.458313,564.973102,2.101359,562.871743
507.041656,409.569009,1.157806,408.411203
417.625,331.467093,0.759331,330.707762
294.916656,267.105198,0.511899,266.593299
199.916672,210.798845,0.429415,210.36943
154.041672,151.478662,0.217693,151.260969
142.208328,121.299883,0.171725,121.128158
130.375,93.799132,0.169495,93.629637
119.5,86.999927,0.242858,86.757069
102.875,87.470297,0.417465,87.052832
103.458336,62.587386,0.321043,62.266343
113.666664,33.75796,0.106735,33.651225
134.541672,55.048916,0.116044,54.932872
150.791672,127.13065,0.233285,126.897365
187.875,263.876755,0.637191,263.239564
258.875,431.030318,1.311399,429.718919
317.791656,547.251539,2.000649,545.25089
366.833344,655.816961,2.7342,653.082761
413.375,746.686608,3.000635,743.685973
473.25,813.8035,3.116935,810.686565
502.708344,963.242541,3.738853,959.503688
535.375,1068.959436,4.481788,1064.477648
1110.708374,1226.269303,4.952835,1221.316468
1137.416626,1366.354842,5.608678,1360.746164
1145.958374,1440.061197,6.089033,1433.972164
1190.875,1441.82426,6.058841,1435.765419
1202.333374,1450.465269,6.147116,1444.318153
1183.916626,1438.690283,6.203012,1432.487271
1041.125,1435.000835,5.969697,1429.031138
911,1390.019472,5.619234,1384.400238
938.833313,1265.263953,5.500608,1259.763345
890.208313,1188.709068,5.774035,1182.935033
855.666687,1134.946433,5.975575,1128.970858
765.875,1044.365889,5.30298,1039.062909
712.583313,977.483506,4.884985,972.598521
671.208313,974.360791,4.606527,969.754264
675,1023.322664,4.263823,1019.058841
646.916687,1058.66366,4.159182,1054.504478
633,1049.621796,3.754782,1045.867014
610.291687,1085.588441,3.968879,1081.619562
545.958313,1129.690475,4.338486,1125.351989
557.125,1126.046265,4.296118,1121.750147
581.708313,1094.083391,3.764542,1090.318849
639.291687,1121.983469,4.369306,1117.614163
657.5,1124.630167,4.707009,1119.923158
660.166687,1102.329735,4.951325,1097.37841
972.583313,1104.584879,5.080294,1099.504585
940.125,1090.297973,4.97983,1085.318143
923.208313,1050.07083,4.586655,1045.484175
933.666687,950.831681,4.06553,946.766151
906.75,875.727488,3.468702,872.258786
805.5,801.409589,3.311908,798.097681
641.541687,696.612685,2.990975,693.62171
547.208313,575.615003,2.459189,573.155814
549.041687,522.962598,1.838498,521.1241
525.5,447.212534,1.746362,445.466172
454.5,369.546152,2.129823,367.416329
427.583344,305.349857,2.140838,303.209019
388.458344,278.83741,1.853805,276.983605
356.75,224.586684,1.397151,223.189533
288.833344,189.524464,1.14654,188.377924
236.166672,146.199639,0.671991,145.527648
203.083328,112.453979,0.264862,112.189117
180.208328,89.250687,0.101319,89.149368
143.458328,67.443208,0.096576,67.346632
119.291664,85.478245,0.143314,85.334931
111.041664,105.208428,0.190502,105.017926
95.666664,187.138386,0.331944,186.806442
83.416664,133.669279,0.085195,133.584084
66.208336,52.325152,0.0182,52.306952
37.291668,24.520616,0.015352,24.505264
35.708332,77.394644,0.085787,77.308857
44,136.593875,0.129488,136.464387
57.708332,113.851816,0.086342,113.765474
86.166664,141.062287,0.132788,140.929499
138.916672,235.876865,0.23339,235.643475
183.833328,330.905669,0.40515,330.500519
223.041672,427.385421,0.57887,426.806551
328.416656,531.235608,0.875423,530.360185
410.083344,595.859536,1.007713,594.851823
469.041656,549.356469,1.635515,547.720954
534.875,572.013055,2.732863,569.280192
620.583313,719.19645,3.807025,715.389425
701.291687,845.215825,4.235839,840.979986
804.458313,1012.814098,5.447422,1007.366676
923.333313,1231.437177,5.992049,1225.445128
1089.208374,1425.739131,6.483489,1419.255642
1267.583374,1647.109983,7.100662,1640.009321
1347.916626,1847.11814,8.036586,1839.081554
1476.791626,1759.047697,7.839549,1751.208148
1653.791626,1795.928834,8.21735,1787.711484
1847.333374,1944.079956,8.859921,1935.220035
2008.958374,2120.584621,9.497827,2111.086794
2151.291748,2278.776003,9.852894,2268.923109
2442.166748,2390.545149,9.95672,2380.588429
2480.958252,2356.382905,10.590852,2345.792053
2450.791748,2544.996532,11.442664,2533.553868
2443.791748,2561.131689,11.963275,2549.168414
2372.916748,2473.055308,11.840842,2461.214466
2163.208252,2354.249647,11.512371,2342.737276
1790.416626,2254.748769,10.994517,2243.754252
1524.208374,2058.494587,10.077204,2048.417383
1517.333374,2062.376798,9.727527,2052.649271
1430.5,1948.321529,9.46211,1938.859419
1338.083374,1735.311509,8.834485,1726.477024
1302.291626,1510.819598,8.138857,1502.680741
1228.041626,1365.201634,7.767027,1357.434607
1121.125,1259.103054,7.127882,1251.975172
1053.666626,1162.999387,6.683986,1156.315401
940.583313,1111.978748,6.192822,1105.785926
899,1103.064958,5.825324,1097.239634
849.625,1108.783438,5.55294,1103.230498
749.916687,1082.549332,5.583502,1076.96583
697.333313,1012.887299,5.236236,1007.651063
635.541687,917.930284,4.923767,913.006517
638.708313,861.340011,4.846036,856.493975
615.666687,764.729541,4.49657,760.232971
584.166687,725.805117,4.442883,721.362234
764.958313,643.622009,4.015989,639.60602
697.666687,584.896301,3.601388,581.294913
646.333313,583.929754,3.429735,580.500019
636.791687,563.287911,3.192598,560.095313
613.375,508.546624,2.760457,505.786167
555.958313,482.829704,2.9014,479.928304
480.041656,491.590979,2.747097,488.843882
469.75,552.553839,3.271924,549.281915
561.416687,541.243086,3.431089,537.811997
634.333313,562.611915,3.632101,558.979814
636.875,568.037019,3.949484,564.087535
655.666687,563.677406,3.888146,559.78926
661.5,560.938771,3.402336,557.536435
671.5,590.135868,3.350061,586.785807
689.25,552.394349,3.092625,549.301724
717.833313,590.298302,3.372027,586.926275
764.875,673.943594,3.607738,670.335856
797.041687,744.315198,3.692351,740.622847
763.166687,743.314461,4.138779,739.175682
757.125,742.461006,4.193508,738.267498
771.333313,739.453048,3.797097,735.655951
802.375,709.575788,3.473793,706.101995
802.666687,670.097684,3.259347,666.838337
756.625,651.691772,3.240253,648.451519
549.833313,619.584686,3.004309,616.580377
514.5,550.783978,2.226386,548.557592
487.75,512.56769,1.883442,510.684248
491,487.339548,1.806647,485.532901
496.166656,486.695441,1.544969,485.150472
476.041656,458.131699,1.028515,457.103184
414.416656,447.026882,0.894193,446.132689
385.791656,380.403795,0.737196,379.666599
418.458344,352.605414,0.635507,351.969907
414.458344,305.338864,0.518746,304.820118
368.291656,220.25852,0.607658,219.650862
350.416656,196.27924,0.913831,195.365409
323.458344,202.828884,1.036111,201.792773
305.333344,172.249161,1.093718,171.155443
274.375,143.079475,0.709766,142.369709
240.208328,136.832327,0.404304,136.428023
213.541672,198.780758,0.512365,198.268393
192.25,233.753123,0.451644,233.301479
152.916672,235.431884,0.429725,235.002159
129.75,200.80164,0.366091,200.435549
121.291664,174.291142,0.307316,173.983826
94.375,156.845315,0.180869,156.664446
71.583336,150.493205,0.140603,150.352602
58.708332,150.747589,0.104761,150.642828
149.75,195.546601,0.208387,195.338214
220.25,375.362406,0.405651,374.956755
344.625,568.180838,0.944034,567.236804
500.875,774.845838,1.889915,772.955923
653.75,1076.999698,2.672423,1074.327275
811.583313,1286.286224,3.677568,1282.608656
893.041687,1589.690359,5.336607,1584.353752
1021.791687,1783.457023,6.865131,1776.591892
1377,1993.142793,8.281601,1984.861192
1737.708374,2241.347873,10.086495,2231.261378
1984.541626,2672.19474,12.305171,2659.889569
2367,2976.574801,13.987649,2962.587152
2451.375,3142.426256,14.977879,3127.448377
2512.5,3267.298664,15.71581,3251.582854
2529.083252,3337.134214,16.016077,3321.118137
2536.333252,3427.914311,16.405674,3411.508637
2583.75,3479.813993,16.488611,3463.325382
2615.291748,3481.666875,15.826799,3465.840076
2431.041748,3426.815239,15.00779,3411.807449
2386.291748,3271.36769,14.169782,3257.197908
2423.791748,3114.010208,13.873091,3100.137117
2434.833252,3008.323921,13.395648,2994.928273
2437.375,2902.680799,13.291976,2889.388823
2509.291748,2851.059412,13.364713,2837.694699
2736.791748,2902.672454,13.491529,2889.180925
2809.791748,3011.239388,14.633329,2996.606059
2819.083252,3119.185586,15.381361,3103.804225
2800.291748,3240.5364,15.77162,3224.76478
2681.041748,3350.312969,16.433248,3333.879721
2495.666748,3415.211167,16.485361,3398.725806
2194.75,3430.527752,16.575212,3413.95254
2093.25,3455.129695,16.46727,3438.662425
2406.5,3401.060824,16.560307,3384.500517
2548.625,3379.062173,16.259733,3362.80244
2521.125,3381.924281,16.53442,3365.389861
2693.541748,3400.268153,16.142319,3384.125834
2605.75,3402.514256,16.501472,3386.012784
2498.041748,3403.556005,16.399085,3387.15692
2433.625,3328.75182,16.337852,3312.413968
2410.291748,3354.667613,16.238445,3338.429168
2492.125,3367.80153,15.92686,3351.87467
2515.708252,3366.834064,15.767815,3351.066249
2348.5,3355.053368,15.869201,3339.184167
2358,3371.596336,15.826423,3355.769913
2460.541748,3269.928796,15.839472,3254.089324
2572.541748,3185.813536,15.700241,3170.113295
2588,3155.174309,15.142526,3140.031783
2584.125,3066.275875,14.611275,3051.6646
2718.291748,2968.410751,14.747622,2953.663129
2669.041748,2800.549137,13.892373,2786.656764
2640.833252,2746.379561,13.10309,2733.276471
2651.416748,2533.879346,12.629512,2521.249834
2627.375,2533.652616,12.781143,2520.871473
2503.916748,2632.27068,13.112928,2619.157752
2207.125,2758.002997,13.403282,2744.599715
2056.166748,2833.853987,13.948725,2819.905262
2332.791748,2871.300231,13.98006,2857.320171
2520.416748,2815.219111,14.171546,2801.047565
2463.041748,2707.789921,13.866149,2693.923772
2509.041748,2529.750966,13.375024,2516.375942
2344.208252,2312.514906,11.921,2300.593906
2286.125,2169.857303,10.704812,2159.152491
2335.666748,2097.390486,10.581186,2086.8093
2381.375,2264.342938,10.640064,2253.702874
2417.625,2437.112441,10.427521,2426.68492
2286.666748,2423.624982,10.166808,2413.458174
1866.291626,2171.230735,8.469179,2162.761556
1552.958374,1768.894122,6.413907,1762.480215
1441.666626,1446.610583,4.374004,1442.236579
1288,1353.613378,4.451792,1349.161586
1170.375,1225.313472,4.346229,1220.967243
1058.875,1116.805681,5.184582,1111.621099
1252.25,1353.963142,7.5669,1346.396242
1178.5,1486.208799,7.396079,1478.81272
1147.208374,1383.96128,6.228662,1377.732618
1174.833374,1290.771631,5.165409,1285.606222
1135.041626,1171.705961,3.412617,1168.293344
1008.25,1134.934282,2.925168,1132.009114
883.666687,1295.110154,3.726064,1291.38409
850.125,1351.317052,3.713307,1347.603745
925.5,1295.335257,3.77927,1291.555987
887.125,1016.928224,2.743592,1014.184632
765.125,735.824229,2.53388,733.290349
715.333313,580.693164,3.098418,577.594746
648.5,462.072857,2.469453,459.603404
594.583313,415.57212,1.792116,413.780004
543.166687,448.664356,1.537697,447.126659
506.875,477.45374,1.708754,475.744986
517.583313,552.170054,1.860016,550.310038
522.083313,736.525861,1.715742,734.810119
465.625,767.418924,1.203719,766.215205
432.875,616.922754,1.000973,615.921781
393.125,474.971553,0.736843,474.23471
325.166656,375.0189,0.530966,374.487934
253.916672,250.135766,0.319594,249.816172
186.541672,193.158801,0.148821,193.00998
246.291672,131.197499,0.068226,131.129273
221.208328,92.086273,0.066811,92.019462
225.25,68.597971,0.081244,68.516727
241.125,82.721107,0.162813,82.558294
234.5,122.525191,0.254034,122.271157
203.458328,160.686987,0.436453,160.250534
188.291672,211.902626,0.433572,211.469054
205.291672,241.230824,0.414083,240.816741
261.291656,255.948451,0.567381,255.38107
288.375,361.519535,0.696119,360.823416
292.625,521.620073,1.229355,520.390718
296.125,587.982845,1.658014,586.324831
282.541656,567.896085,1.97369,565.922395
263.625,487.606224,1.203947,486.402277
195.583328,435.108142,0.571524,434.536618
154.041672,355.840663,0.377135,355.463528
133.833328,328.293769,0.449483,327.844286
114.708336,342.630295,0.59228,342.038015
94.791664,402.92576,0.93785,401.98791
90.875,443.09508,1.489009,441.606071
105.666664,442.827868,1.737676,441.090192
122.625,439.762175,1.972646,437.789529
154.041672,389.434766,2.277156,387.15761
214.833328,430.500538,2.387541,428.112997
556.958313,496.701474,2.490223,494.211251
609.208313,579.348471,2.46932,576.879151
690.958313,702.681999,2.664539,700.01746
812.041687,856.668406,3.224122,853.444284
929.375,1056.294975,4.00028,1052.294695
976.833313,1173.144545,5.296234,1167.848311
925.375,1334.41611,6.863613,1327.552497
935.416687,1398.072771,7.394376,1390.678395
1122.375,1427.352032,7.855417,1419.496615
1229.041626,1487.765587,8.069942,1479.695645
1222,1553.635429,8.603006,1545.032423
1319.375,1583.717023,8.837392,1574.879631
1326.541626,1619.348058,9.129962,1610.218096
1324.916626,1684.863632,9.004512,1675.85912
1320,1787.995163,9.295564,1778.699599
1303.291626,1817.643631,9.575256,1808.068375
1352.416626,1895.715694,9.584272,1886.131422
1383.25,1998.949289,9.556697,1989.392592
1310.125,2011.120362,9.546767,2001.573595
1325,1954.378913,9.477669,1944.901244
1347.25,1848.139109,9.341703,1838.797406
1382.291626,1815.516732,9.020564,1806.496168
1373.583374,1770.519201,8.779727,1761.739474
1348.375,1679.990062,8.000031,1671.990031
1535.625,1573.001197,6.970125,1566.031072
1408.416626,1381.597595,5.892972,1375.704623
1315.708374,1344.288153,5.511413,1338.77674
1261.458374,1322.214675,5.378156,1316.836519
1147.583374,1163.423107,5.080315,1158.342792
947,1069.008844,4.838936,1064.169908
724.625,912.94052,3.911203,909.029317
593.583313,747.156718,3.116833,744.039885
549.958313,566.357017,2.057337,564.29968
466,403.46975,1.439785,402.029965
378.5,289.523061,1.454881,288.06818
322.041656,176.235697,0.923209,175.312488
283.625,103.635708,0.44161,103.194098
269.25,54.223908,0.191543,54.032365
237.708328,42.370168,0.090512,42.279656
209.25,42.097189,0.101405,41.995784
197.833328,55.202202,0.133452,55.06875
197.875,74.424379,0.174264,74.250115
181.583328,89.873734,0.135323,89.738411
167.208328,84.038256,0.091809,83.946447
166.666672,78.981583,0.089905,78.891678
157.625,91.398873,0.074179,91.324694
147.541672,88.983445,0.067899,88.915546
138.041672,92.500375,0.174505,92.32587
94.916664,109.396307,0.324238,109.072069
95.416664,121.551498,0.397324,121.154174
99.125,140.886275,0.404499,140.481776
114.791664,182.562095,0.474015,182.08808
130.25,220.977685,0.668267,220.309418
140.583328,241.993523,0.76204,241.231483
129.958328,250.88228,0.713719,250.168561
124.375,277.779606,0.658221,277.121385
151.291672,291.890626,0.554351,291.336275
153.75,237.825732,0.443346,237.382386
146.333328,139.990107,0.345413,139.644694
121.958336,71.637562,0.262774,71.374788
121.958336,65.637267,0.239883,65.397384
123.916664,83.107539,0.269541,82.837998
130.208328,86.355393,0.213411,86.141982
132.625,131.549243,0.398137,131.151106
143.375,217.398147,0.731734,216.666413
175.458328,349.831485,0.808285,349.0232
203.958328,384.345049,1.906387,382.438662
230.791672,477.024575,3.333642,473.690933
277.416656,480.441846,3.194875,477.246971
348.041656,394.884134,1.603665,393.280469
405.333344,344.813142,0.993967,343.819175
505.166656,349.184771,1.199597,347.985174
511.583344,443.96785,1.810562,442.157288
528.083313,480.166322,2.465489,477.700833
565.375,606.203113,3.055827,603.147286
675.458313,739.092318,2.815953,736.276365
802.208313,894.811414,3.446322,891.365092
885.25,1105.83425,5.252066,1100.582184
843.708313,1257.748714,6.707228,1251.041486
835.708313,1346.195855,7.350593,1338.845262
